event_id,user_id,event_timestamp,event_date,event_hour,day_of_week,category,action_type,reactions_received,session_id
E1039594,U104665,2025-12-12 12:43:06,2025-12-12,12,Friday,Gaming,pick,6,S4665_11
E1007350,U100871,2025-12-12 12:44:36,2025-12-12,12,Friday,Current Affairs,pick,2,S871_11
E1006978,U100832,2025-12-12 12:44:56,2025-12-12,12,Friday,Fashion & Beauty,pick,6,S832_11
E1029579,U103412,2025-12-12 12:45:21,2025-12-12,12,Friday,Fashion & Beauty,browse,0,S3412_11
E1014824,U101741,2025-12-12 12:45:58,2025-12-12,12,Friday,Sports,comment,4,S1741_11
E1007587,U100906,2025-12-12 12:46:48,2025-12-12,12,Friday,Travel,pick,3,S906_11
E1029752,U103435,2025-12-12 12:51:03,2025-12-12,12,Friday,Music,react,0,S3435_11
E1039783,U104687,2025-12-12 12:51:21,2025-12-12,12,Friday,Movies & TV,share,0,S4687_11
E1009909,U101157,2025-12-12 12:51:46,2025-12-12,12,Friday,Fashion & Beauty,browse,0,S1157_11
E1020929,U102419,2025-12-12 12:52:57,2025-12-12,12,Friday,Music,comment,5,S2419_11
E1025023,U102912,2025-12-12 12:53:29,2025-12-12,12,Friday,Fashion & Beauty,react,0,S2912_11
E1000143,U100012,2025-12-12 12:54:28,2025-12-12,12,Friday,Gaming,pick,4,S12_11
E1034893,U104083,2025-12-12 12:57:40,2025-12-12,12,Friday,Music,browse,0,S4083_11
E1040586,U104779,2025-12-12 12:57:49,2025-12-12,12,Friday,Fashion & Beauty,react,0,S4779_11
E1016992,U101996,2025-12-12 12:58:09,2025-12-12,12,Friday,Food & Drink,browse,0,S1996_11
E1034030,U103965,2025-12-12 12:58:39,2025-12-12,12,Friday,Fashion & Beauty,browse,0,S3965_11
E1022736,U102589,2025-12-12 13:01:43,2025-12-12,13,Friday,Books,browse,0,S2589_11
E1027054,U103112,2025-12-12 13:01:44,2025-12-12,13,Friday,Memes & Humour,browse,0,S3112_11
E1013039,U101531,2025-12-12 13:03:33,2025-12-12,13,Friday,Sports,browse,0,S1531_11
E1011094,U101304,2025-12-12 13:04:06,2025-12-12,13,Friday,Travel,react,0,S1304_11
E1023100,U102655,2025-12-12 13:04:06,2025-12-12,13,Friday,Memes & Humour,comment,8,S2655_11
E1024633,U102861,2025-12-12 13:05:26,2025-12-12,13,Friday,Movies & TV,browse,0,S2861_11
E1003553,U100423,2025-12-12 13:07:25,2025-12-12,13,Friday,Tech & Gadgets,pick,1,S423_11
E1037828,U104453,2025-12-12 13:08:06,2025-12-12,13,Friday,Music,share,0,S4453_11
E1038852,U104606,2025-12-12 13:13:53,2025-12-12,13,Friday,Fashion & Beauty,comment,3,S4606_11
E1031896,U103711,2025-12-12 13:15:24,2025-12-12,13,Friday,Memes & Humour,browse,0,S3711_11
E1039038,U104622,2025-12-12 13:15:40,2025-12-12,13,Friday,Memes & Humour,pick,10,S4622_11
E1012789,U101513,2025-12-12 13:16:16,2025-12-12,13,Friday,Gaming,pick,8,S1513_11
E1039921,U104698,2025-12-12 13:19:35,2025-12-12,13,Friday,Music,browse,0,S4698_11
E1015506,U101798,2025-12-12 13:20:02,2025-12-12,13,Friday,Movies & TV,share,0,S1798_11
E1025405,U102953,2025-12-12 13:21:56,2025-12-12,13,Friday,Tech & Gadgets,react,0,S2953_11
E1028403,U103295,2025-12-12 13:25:24,2025-12-12,13,Friday,Gaming,pick,5,S3295_11
E1034480,U104016,2025-12-12 13:31:02,2025-12-12,13,Friday,Gaming,browse,0,S4016_11
E1029041,U103373,2025-12-12 13:33:59,2025-12-12,13,Friday,Tech & Gadgets,react,0,S3373_11
E1029323,U103398,2025-12-12 13:34:08,2025-12-12,13,Friday,Travel,pick,7,S3398_11
E1022962,U102624,2025-12-12 13:34:10,2025-12-12,13,Friday,Sports,browse,0,S2624_11
E1024652,U102861,2025-12-12 13:34:55,2025-12-12,13,Friday,Memes & Humour,share,0,S2861_11
E1029763,U103436,2025-12-12 13:35:39,2025-12-12,13,Friday,Memes & Humour,react,0,S3436_11
E1029433,U103406,2025-12-12 13:38:50,2025-12-12,13,Friday,Food & Drink,pick,6,S3406_11
E1002989,U100360,2025-12-12 13:40:31,2025-12-12,13,Friday,Fashion & Beauty,browse,0,S360_11
E1034456,U104016,2025-12-12 13:41:20,2025-12-12,13,Friday,Movies & TV,browse,0,S4016_11
E1009375,U101102,2025-12-12 13:41:39,2025-12-12,13,Friday,Memes & Humour,browse,0,S1102_11
E1029316,U103398,2025-12-12 13:43:40,2025-12-12,13,Friday,Movies & TV,react,0,S3398_11
E1020646,U102401,2025-12-12 13:44:04,2025-12-12,13,Friday,Gaming,react,0,S2401_11
E1019847,U102315,2025-12-12 13:45:23,2025-12-12,13,Friday,Music,browse,0,S2315_11
E1015663,U101815,2025-12-12 13:47:05,2025-12-12,13,Friday,Movies & TV,comment,7,S1815_11
E1018049,U102113,2025-12-12 13:48:05,2025-12-12,13,Friday,Tech & Gadgets,pick,6,S2113_11
E1042401,U104980,2025-12-12 13:49:11,2025-12-12,13,Friday,Sports,browse,0,S4980_11
E1016547,U101933,2025-12-12 13:50:35,2025-12-12,13,Friday,Memes & Humour,share,0,S1933_11
E1001963,U100224,2025-12-12 13:50:49,2025-12-12,13,Friday,Music,pick,5,S224_11
E1009472,U101113,2025-12-12 13:53:10,2025-12-12,13,Friday,Movies & TV,react,0,S1113_11
E1038853,U104606,2025-12-12 13:53:37,2025-12-12,13,Friday,Fashion & Beauty,pick,4,S4606_11
E1012800,U101513,2025-12-12 13:53:45,2025-12-12,13,Friday,Food & Drink,pick,2,S1513_11
E1025603,U102969,2025-12-12 13:54:24,2025-12-12,13,Friday,Gaming,pick,7,S2969_11
E1031916,U103712,2025-12-12 13:55:17,2025-12-12,13,Friday,Movies & TV,react,0,S3712_11
E1011097,U101304,2025-12-12 13:55:42,2025-12-12,13,Friday,Sports,browse,0,S1304_11
E1029614,U103419,2025-12-12 13:57:13,2025-12-12,13,Friday,Tech & Gadgets,pick,4,S3419_11
E1034463,U104016,2025-12-12 14:02:07,2025-12-12,14,Friday,Travel,browse,0,S4016_11
E1011096,U101304,2025-12-12 14:03:11,2025-12-12,14,Friday,Sports,browse,0,S1304_11
E1019568,U102275,2025-12-12 14:03:17,2025-12-12,14,Friday,Movies & TV,share,0,S2275_11
E1033436,U103894,2025-12-12 14:07:27,2025-12-12,14,Friday,Sports,browse,0,S3894_11
E1006275,U100757,2025-12-12 14:08:03,2025-12-12,14,Friday,Movies & TV,browse,0,S757_11
E1039522,U104659,2025-12-12 14:09:45,2025-12-12,14,Friday,Sports,browse,0,S4659_11
E1032421,U103785,2025-12-12 14:13:32,2025-12-12,14,Friday,Movies & TV,comment,7,S3785_11
E1027053,U103112,2025-12-12 14:17:11,2025-12-12,14,Friday,Movies & TV,browse,0,S3112_11
E1007341,U100871,2025-12-12 14:17:52,2025-12-12,14,Friday,Books,browse,0,S871_11
E1018194,U102124,2025-12-12 14:20:13,2025-12-12,14,Friday,Movies & TV,browse,0,S2124_11
E1039795,U104687,2025-12-12 14:21:23,2025-12-12,14,Friday,Memes & Humour,pick,6,S4687_11
E1019542,U102273,2025-12-12 14:25:07,2025-12-12,14,Friday,Music,browse,0,S2273_11
E1014317,U101682,2025-12-12 14:26:52,2025-12-12,14,Friday,Tech & Gadgets,browse,0,S1682_11
E1026187,U103032,2025-12-12 14:28:49,2025-12-12,14,Friday,Sports,comment,5,S3032_11
E1027352,U103146,2025-12-12 14:31:24,2025-12-12,14,Friday,Sports,pick,5,S3146_11
E1009468,U101113,2025-12-12 14:35:34,2025-12-12,14,Friday,Gaming,browse,0,S1113_11
E1025384,U102953,2025-12-12 14:36:10,2025-12-12,14,Friday,Music,pick,5,S2953_11
E1016551,U101933,2025-12-12 14:39:00,2025-12-12,14,Friday,Current Affairs,pick,2,S1933_11
E1008837,U101031,2025-12-12 14:41:38,2025-12-12,14,Friday,Sports,browse,0,S1031_11
E1033434,U103894,2025-12-12 14:44:29,2025-12-12,14,Friday,Gaming,browse,0,S3894_11
E1036484,U104299,2025-12-12 14:44:59,2025-12-12,14,Friday,Movies & TV,browse,0,S4299_11
E1005719,U100681,2025-12-12 14:45:05,2025-12-12,14,Friday,Movies & TV,pick,7,S681_11
E1018424,U102141,2025-12-12 14:45:47,2025-12-12,14,Friday,Sports,browse,0,S2141_11
E1004108,U100483,2025-12-12 14:50:16,2025-12-12,14,Friday,Movies & TV,react,0,S483_11
E1026958,U103095,2025-12-12 14:53:31,2025-12-12,14,Friday,Lifestyle,pick,3,S3095_11
E1032434,U103785,2025-12-12 14:55:52,2025-12-12,14,Friday,Food & Drink,browse,0,S3785_11
E1006974,U100832,2025-12-12 14:57:05,2025-12-12,14,Friday,Gaming,pick,5,S832_11
E1029599,U103419,2025-12-12 14:57:24,2025-12-12,14,Friday,Movies & TV,pick,6,S3419_11
E1019546,U102273,2025-12-12 14:58:47,2025-12-12,14,Friday,Movies & TV,browse,0,S2273_11
E1022108,U102516,2025-12-12 14:59:31,2025-12-12,14,Friday,Sports,share,0,S2516_11
E1029056,U103373,2025-12-12 15:00:24,2025-12-12,15,Friday,Tech & Gadgets,comment,9,S3373_11
E1019830,U102315,2025-12-12 15:08:47,2025-12-12,15,Friday,Food & Drink,pick,6,S2315_11
E1005026,U100591,2025-12-12 15:10:47,2025-12-12,15,Friday,Memes & Humour,pick,5,S591_11
E1022361,U102547,2025-12-12 15:15:40,2025-12-12,15,Friday,Sports,browse,0,S2547_11
E1012794,U101513,2025-12-12 15:16:30,2025-12-12,15,Friday,Tech & Gadgets,pick,6,S1513_11
E1025414,U102953,2025-12-12 15:19:14,2025-12-12,15,Friday,Gaming,browse,0,S2953_11
E1007982,U100946,2025-12-12 15:20:50,2025-12-12,15,Friday,Memes & Humour,browse,0,S946_11
E1034303,U104003,2025-12-12 15:21:24,2025-12-12,15,Friday,Fashion & Beauty,browse,0,S4003_11
E1023109,U102655,2025-12-12 15:23:55,2025-12-12,15,Friday,Fashion & Beauty,browse,0,S2655_11
E1000120,U100012,2025-12-12 15:25:06,2025-12-12,15,Friday,Fashion & Beauty,browse,0,S12_11
E1024660,U102861,2025-12-12 15:26:13,2025-12-12,15,Friday,Gaming,react,0,S2861_11
E1013037,U101531,2025-12-12 15:27:46,2025-12-12,15,Friday,Sports,react,0,S1531_11
E1037844,U104453,2025-12-12 15:28:45,2025-12-12,15,Friday,Movies & TV,react,0,S4453_11
E1013894,U101635,2025-12-12 15:28:59,2025-12-12,15,Friday,Food & Drink,browse,0,S1635_11
E1040462,U104762,2025-12-12 15:31:48,2025-12-12,15,Friday,Sports,react,0,S4762_11
E1037602,U104414,2025-12-12 15:32:39,2025-12-12,15,Friday,Sports,pick,8,S4414_11
E1002082,U100238,2025-12-12 15:35:04,2025-12-12,15,Friday,Music,react,0,S238_11
E1037831,U104453,2025-12-12 15:35:55,2025-12-12,15,Friday,Sports,browse,0,S4453_11
E1007494,U100886,2025-12-12 15:43:04,2025-12-12,15,Friday,Memes & Humour,pick,6,S886_11
E1005728,U100681,2025-12-12 15:43:37,2025-12-12,15,Friday,Music,browse,0,S681_11
E1006286,U100757,2025-12-12 15:46:05,2025-12-12,15,Friday,Food & Drink,browse,0,S757_11
E1012830,U101514,2025-12-12 15:48:53,2025-12-12,15,Friday,Sports,pick,9,S1514_11
E1017868,U102085,2025-12-12 15:53:18,2025-12-12,15,Friday,Sports,browse,0,S2085_11
E1002190,U100253,2025-12-12 15:53:56,2025-12-12,15,Friday,Movies & TV,browse,0,S253_11
E1037614,U104414,2025-12-12 15:54:17,2025-12-12,15,Friday,Memes & Humour,browse,0,S4414_11
E1038850,U104606,2025-12-12 16:00:00,2025-12-12,16,Friday,Sports,browse,0,S4606_11
E1013689,U101616,2025-12-12 16:02:00,2025-12-12,16,Friday,Travel,browse,0,S1616_11
E1027766,U103206,2025-12-12 16:02:37,2025-12-12,16,Friday,Food & Drink,browse,0,S3206_11
E1034900,U104083,2025-12-12 16:03:00,2025-12-12,16,Friday,Movies & TV,react,0,S4083_11
E1027342,U103146,2025-12-12 16:03:51,2025-12-12,16,Friday,Movies & TV,browse,0,S3146_11
E1002579,U100296,2025-12-12 16:07:00,2025-12-12,16,Friday,Tech & Gadgets,pick,8,S296_11
E1021379,U102453,2025-12-12 16:09:14,2025-12-12,16,Friday,Sports,pick,4,S2453_11
E1034873,U104080,2025-12-12 16:12:09,2025-12-12,16,Friday,Fashion & Beauty,comment,3,S4080_11
E1018770,U102167,2025-12-12 16:12:11,2025-12-12,16,Friday,Music,browse,0,S2167_11
E1020063,U102339,2025-12-12 16:20:01,2025-12-12,16,Friday,Current Affairs,comment,3,S2339_11
E1027343,U103146,2025-12-12 16:21:22,2025-12-12,16,Friday,Current Affairs,react,0,S3146_11
E1011462,U101346,2025-12-12 16:21:23,2025-12-12,16,Friday,Tech & Gadgets,browse,0,S1346_11
E1023951,U102771,2025-12-12 16:24:49,2025-12-12,16,Friday,Food & Drink,pick,7,S2771_11
E1005027,U100591,2025-12-12 16:26:33,2025-12-12,16,Friday,Fashion & Beauty,react,0,S591_11
E1012373,U101457,2025-12-12 16:26:39,2025-12-12,16,Friday,Memes & Humour,browse,0,S1457_11
E1007599,U100906,2025-12-12 16:31:35,2025-12-12,16,Friday,Travel,browse,0,S906_11
E1040018,U104702,2025-12-12 16:33:48,2025-12-12,16,Friday,Travel,pick,0,S4702_11
E1034647,U104048,2025-12-12 16:35:07,2025-12-12,16,Friday,Movies & TV,react,0,S4048_11
E1022996,U102627,2025-12-12 16:39:15,2025-12-12,16,Friday,Sports,react,0,S2627_11
E1021386,U102453,2025-12-12 16:40:08,2025-12-12,16,Friday,Memes & Humour,browse,0,S2453_11
E1025413,U102953,2025-12-12 16:44:20,2025-12-12,16,Friday,Sports,browse,0,S2953_11
E1030224,U103488,2025-12-12 16:45:13,2025-12-12,16,Friday,Sports,react,0,S3488_11
E1025017,U102912,2025-12-12 16:45:56,2025-12-12,16,Friday,Memes & Humour,react,0,S2912_11
E1016015,U101865,2025-12-12 16:50:27,2025-12-12,16,Friday,Memes & Humour,react,0,S1865_11
E1020651,U102401,2025-12-12 16:52:29,2025-12-12,16,Friday,Current Affairs,comment,1,S2401_11
E1027055,U103112,2025-12-12 16:52:33,2025-12-12,16,Friday,Fashion & Beauty,browse,0,S3112_11
E1009294,U101097,2025-12-12 16:52:45,2025-12-12,16,Friday,Memes & Humour,react,0,S1097_11
E1016538,U101933,2025-12-12 16:54:12,2025-12-12,16,Friday,Movies & TV,pick,6,S1933_11
E1025923,U103011,2025-12-12 16:57:14,2025-12-12,16,Friday,Gaming,browse,0,S3011_11
E1022963,U102624,2025-12-12 16:57:49,2025-12-12,16,Friday,Travel,browse,0,S2624_11
E1007253,U100858,2025-12-12 16:59:35,2025-12-12,16,Friday,Current Affairs,browse,0,S858_11
E1024638,U102861,2025-12-12 16:59:48,2025-12-12,16,Friday,Memes & Humour,pick,8,S2861_11
E1033108,U103863,2025-12-12 17:00:49,2025-12-12,17,Friday,Movies & TV,browse,0,S3863_11
E1040266,U104741,2025-12-12 17:00:54,2025-12-12,17,Friday,Memes & Humour,pick,6,S4741_11
E1028040,U103258,2025-12-12 17:00:55,2025-12-12,17,Friday,Movies & TV,comment,6,S3258_11
E1036009,U104233,2025-12-12 17:03:10,2025-12-12,17,Friday,Memes & Humour,browse,0,S4233_11
E1009304,U101097,2025-12-12 17:06:33,2025-12-12,17,Friday,Sports,browse,0,S1097_11
E1013040,U101531,2025-12-12 17:07:54,2025-12-12,17,Friday,Sports,pick,7,S1531_11
E1038835,U104606,2025-12-12 17:19:08,2025-12-12,17,Friday,Travel,react,0,S4606_11
E1002575,U100296,2025-12-12 17:20:49,2025-12-12,17,Friday,Travel,comment,5,S296_11
E1019658,U102285,2025-12-12 17:23:16,2025-12-12,17,Friday,Memes & Humour,pick,12,S2285_11
E1013042,U101531,2025-12-12 17:23:59,2025-12-12,17,Friday,Movies & TV,browse,0,S1531_11
E1022337,U102547,2025-12-12 17:26:28,2025-12-12,17,Friday,Memes & Humour,pick,10,S2547_11
E1039453,U104654,2025-12-12 17:28:31,2025-12-12,17,Friday,Sports,react,0,S4654_11
E1017029,U102004,2025-12-12 17:30:55,2025-12-12,17,Friday,Movies & TV,browse,0,S2004_11
E1007911,U100943,2025-12-12 17:32:28,2025-12-12,17,Friday,Travel,browse,0,S943_11
E1020933,U102419,2025-12-12 17:33:45,2025-12-12,17,Friday,Tech & Gadgets,comment,3,S2419_11
E1034309,U104003,2025-12-12 17:36:57,2025-12-12,17,Friday,Food & Drink,react,0,S4003_11
E1039450,U104654,2025-12-12 17:40:56,2025-12-12,17,Friday,Sports,browse,0,S4654_11
E1022085,U102516,2025-12-12 17:41:33,2025-12-12,17,Friday,Food & Drink,react,0,S2516_11
E1018046,U102113,2025-12-12 17:43:56,2025-12-12,17,Friday,Current Affairs,pick,3,S2113_11
E1031897,U103711,2025-12-12 17:46:03,2025-12-12,17,Friday,Memes & Humour,browse,0,S3711_11
E1007594,U100906,2025-12-12 17:46:17,2025-12-12,17,Friday,Gaming,browse,0,S906_11
E1026282,U103040,2025-12-12 17:49:05,2025-12-12,17,Friday,Fashion & Beauty,browse,0,S3040_11
E1027765,U103206,2025-12-12 17:49:19,2025-12-12,17,Friday,Food & Drink,browse,0,S3206_11
E1012371,U101457,2025-12-12 17:49:39,2025-12-12,17,Friday,Food & Drink,browse,0,S1457_11
E1025396,U102953,2025-12-12 17:50:03,2025-12-12,17,Friday,Books,react,0,S2953_11
E1028661,U103327,2025-12-12 17:53:25,2025-12-12,17,Friday,Current Affairs,react,0,S3327_11
E1002085,U100238,2025-12-12 17:55:05,2025-12-12,17,Friday,Sports,react,0,S238_11
E1004394,U100525,2025-12-12 17:55:25,2025-12-12,17,Friday,Sports,pick,6,S525_11
E1025434,U102953,2025-12-12 17:56:11,2025-12-12,17,Friday,Music,pick,4,S2953_11
E1025012,U102912,2025-12-12 17:56:11,2025-12-12,17,Friday,Sports,comment,8,S2912_11
E1031262,U103603,2025-12-12 17:59:02,2025-12-12,17,Friday,Food & Drink,browse,0,S3603_11
E1022089,U102516,2025-12-12 18:01:56,2025-12-12,18,Friday,Food & Drink,browse,0,S2516_11
E1014832,U101741,2025-12-12 18:04:24,2025-12-12,18,Friday,Current Affairs,pick,1,S1741_11
E1014194,U101672,2025-12-12 18:05:24,2025-12-12,18,Friday,Sports,browse,0,S1672_11
E1030644,U103535,2025-12-12 18:05:30,2025-12-12,18,Friday,Gaming,browse,0,S3535_11
E1032948,U103836,2025-12-12 18:05:55,2025-12-12,18,Friday,Movies & TV,pick,1,S3836_11
E1011538,U101361,2025-12-12 18:06:08,2025-12-12,18,Friday,Travel,pick,2,S1361_11
E1034468,U104016,2025-12-12 18:07:48,2025-12-12,18,Friday,Memes & Humour,share,0,S4016_11
E1025399,U102953,2025-12-12 18:08:55,2025-12-12,18,Friday,Sports,pick,9,S2953_11
E1023101,U102655,2025-12-12 18:09:02,2025-12-12,18,Friday,Gaming,pick,8,S2655_11
E1029334,U103398,2025-12-12 18:10:20,2025-12-12,18,Friday,Sports,browse,0,S3398_11
E1040006,U104702,2025-12-12 18:10:55,2025-12-12,18,Friday,Travel,browse,0,S4702_11
E1028017,U103258,2025-12-12 18:12:13,2025-12-12,18,Friday,Fashion & Beauty,pick,6,S3258_11
E1024991,U102906,2025-12-12 18:12:18,2025-12-12,18,Friday,Sports,react,0,S2906_11
E1012885,U101520,2025-12-12 18:12:23,2025-12-12,18,Friday,Movies & TV,pick,7,S1520_11
E1036483,U104299,2025-12-12 18:13:21,2025-12-12,18,Friday,Music,browse,0,S4299_11
E1021491,U102462,2025-12-12 18:13:59,2025-12-12,18,Friday,Sports,react,0,S2462_11
E1016762,U101958,2025-12-12 18:14:23,2025-12-12,18,Friday,Memes & Humour,browse,0,S1958_11
E1011255,U101330,2025-12-12 18:16:23,2025-12-12,18,Friday,Gaming,browse,0,S1330_11
E1019843,U102315,2025-12-12 18:18:14,2025-12-12,18,Friday,Sports,browse,0,S2315_11
E1020921,U102419,2025-12-12 18:18:35,2025-12-12,18,Friday,Food & Drink,pick,5,S2419_11
E1014029,U101648,2025-12-12 18:20:53,2025-12-12,18,Friday,Music,pick,3,S1648_11
E1037600,U104414,2025-12-12 18:21:52,2025-12-12,18,Friday,Travel,browse,0,S4414_11
E1031089,U103586,2025-12-12 18:21:56,2025-12-12,18,Friday,Food & Drink,browse,0,S3586_11
E1012034,U101429,2025-12-12 18:21:59,2025-12-12,18,Friday,Current Affairs,share,0,S1429_11
E1020378,U102364,2025-12-12 18:23:51,2025-12-12,18,Friday,Music,comment,3,S2364_11
E1020362,U102364,2025-12-12 18:23:52,2025-12-12,18,Friday,Travel,react,0,S2364_11
E1039635,U104669,2025-12-12 18:25:54,2025-12-12,18,Friday,Memes & Humour,browse,0,S4669_11
E1020243,U102356,2025-12-12 18:26:39,2025-12-12,18,Friday,Music,browse,0,S2356_11
E1018768,U102167,2025-12-12 18:28:20,2025-12-12,18,Friday,Memes & Humour,browse,0,S2167_11
E1022722,U102589,2025-12-12 18:33:31,2025-12-12,18,Friday,Sports,browse,0,S2589_11
E1030294,U103497,2025-12-12 18:35:41,2025-12-12,18,Friday,Movies & TV,react,0,S3497_11
E1040444,U104762,2025-12-12 18:40:26,2025-12-12,18,Friday,Fashion & Beauty,pick,6,S4762_11
E1018425,U102141,2025-12-12 18:40:52,2025-12-12,18,Friday,Memes & Humour,browse,0,S2141_11
E1025627,U102969,2025-12-12 18:41:09,2025-12-12,18,Friday,Food & Drink,browse,0,S2969_11
E1034872,U104080,2025-12-12 18:41:38,2025-12-12,18,Friday,Food & Drink,pick,6,S4080_11
E1018029,U102107,2025-12-12 18:46:37,2025-12-12,18,Friday,Food & Drink,react,0,S2107_11
E1039792,U104687,2025-12-12 18:51:38,2025-12-12,18,Friday,Memes & Humour,browse,0,S4687_11
E1033106,U103863,2025-12-12 18:51:50,2025-12-12,18,Friday,Tech & Gadgets,browse,0,S3863_11
E1008670,U101008,2025-12-12 18:52:42,2025-12-12,18,Friday,Sports,pick,4,S1008_11
E1012040,U101429,2025-12-12 18:53:31,2025-12-12,18,Friday,Gaming,pick,5,S1429_11
E1002188,U100253,2025-12-12 18:56:22,2025-12-12,18,Friday,Movies & TV,react,0,S253_11
E1004408,U100525,2025-12-12 18:56:54,2025-12-12,18,Friday,Gaming,browse,0,S525_11
E1024041,U102775,2025-12-12 18:56:58,2025-12-12,18,Friday,Tech & Gadgets,pick,5,S2775_11
E1017039,U102004,2025-12-12 18:57:08,2025-12-12,18,Friday,Music,browse,0,S2004_11
E1008633,U101008,2025-12-12 18:57:12,2025-12-12,18,Friday,Memes & Humour,pick,11,S1008_11
E1026230,U103036,2025-12-12 18:57:56,2025-12-12,18,Friday,Memes & Humour,browse,0,S3036_11
E1014976,U101753,2025-12-12 18:58:02,2025-12-12,18,Friday,Music,pick,4,S1753_11
E1012064,U101431,2025-12-12 18:59:23,2025-12-12,18,Friday,Music,browse,0,S1431_11
E1028306,U103286,2025-12-12 19:00:38,2025-12-12,19,Friday,Gaming,pick,3,S3286_11
E1002390,U100266,2025-12-12 19:01:14,2025-12-12,19,Friday,Sports,pick,6,S266_11
E1021475,U102462,2025-12-12 19:01:33,2025-12-12,19,Friday,Movies & TV,share,0,S2462_11
E1005035,U100591,2025-12-12 19:01:53,2025-12-12,19,Friday,Music,comment,5,S591_11
E1005730,U100681,2025-12-12 19:04:05,2025-12-12,19,Friday,Music,browse,0,S681_11
E1005687,U100681,2025-12-12 19:05:38,2025-12-12,19,Friday,Gaming,pick,5,S681_11
E1008828,U101031,2025-12-12 19:05:58,2025-12-12,19,Friday,Movies & TV,react,0,S1031_11
E1041268,U104855,2025-12-12 19:06:32,2025-12-12,19,Friday,Travel,comment,2,S4855_11
E1003569,U100423,2025-12-12 19:07:29,2025-12-12,19,Friday,Tech & Gadgets,browse,0,S423_11
E1034031,U103965,2025-12-12 19:08:31,2025-12-12,19,Friday,Memes & Humour,browse,0,S3965_11
E1033103,U103863,2025-12-12 19:09:10,2025-12-12,19,Friday,Gaming,browse,0,S3863_11
E1021373,U102453,2025-12-12 19:10:03,2025-12-12,19,Friday,Food & Drink,browse,0,S2453_11
E1009479,U101113,2025-12-12 19:10:10,2025-12-12,19,Friday,Memes & Humour,react,0,S1113_11
E1002988,U100360,2025-12-12 19:11:01,2025-12-12,19,Friday,Movies & TV,browse,0,S360_11
E1002062,U100238,2025-12-12 19:11:04,2025-12-12,19,Friday,Gaming,react,0,S238_11
E1025832,U103006,2025-12-12 19:11:17,2025-12-12,19,Friday,Food & Drink,browse,0,S3006_11
E1013052,U101531,2025-12-12 19:14:50,2025-12-12,19,Friday,Travel,browse,0,S1531_11
E1022754,U102589,2025-12-12 19:14:54,2025-12-12,19,Friday,Tech & Gadgets,browse,0,S2589_11
E1040012,U104702,2025-12-12 19:15:01,2025-12-12,19,Friday,Memes & Humour,react,0,S4702_11
E1031221,U103596,2025-12-12 19:15:36,2025-12-12,19,Friday,Movies & TV,pick,7,S3596_11
E1029755,U103435,2025-12-12 19:15:46,2025-12-12,19,Friday,Sports,browse,0,S3435_11
E1005031,U100591,2025-12-12 19:15:53,2025-12-12,19,Friday,Fashion & Beauty,pick,2,S591_11
E1007339,U100871,2025-12-12 19:16:33,2025-12-12,19,Friday,Movies & TV,pick,5,S871_11
E1032959,U103836,2025-12-12 19:17:13,2025-12-12,19,Friday,Sports,pick,6,S3836_11
E1016027,U101865,2025-12-12 19:17:46,2025-12-12,19,Friday,Tech & Gadgets,react,0,S1865_11
E1031900,U103711,2025-12-12 19:17:51,2025-12-12,19,Friday,Memes & Humour,browse,0,S3711_11
E1024990,U102906,2025-12-12 19:19:21,2025-12-12,19,Friday,Gaming,pick,5,S2906_11
E1031922,U103712,2025-12-12 19:19:52,2025-12-12,19,Friday,Memes & Humour,browse,0,S3712_11
E1025435,U102953,2025-12-12 19:19:59,2025-12-12,19,Friday,Movies & TV,react,0,S2953_11
E1012807,U101513,2025-12-12 19:21:04,2025-12-12,19,Friday,Movies & TV,browse,0,S1513_11
E1007481,U100886,2025-12-12 19:22:49,2025-12-12,19,Friday,Memes & Humour,browse,0,S886_11
E1005025,U100591,2025-12-12 19:22:53,2025-12-12,19,Friday,Sports,browse,0,S591_11
E1027334,U103146,2025-12-12 19:23:09,2025-12-12,19,Friday,Sports,comment,13,S3146_11
