user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity
U101443,2025-10-16,app_store,iOS,Tier 2,25-34,True,2025-10-28,True,2025-11-01,True,Creator,0.638
U101444,2025-10-22,referral,Android,Tier 2,25-34,True,2025-10-28,False,,False,Browser,0.14
U101445,2025-11-14,social_ads,Android,Tier 1,18-24,True,2025-11-26,True,2025-12-03,True,Voter,0.328
U101446,2025-10-30,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.222
U101447,2025-09-14,referral,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.191
U101448,2025-09-22,social_ads,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.291
U101449,2025-10-16,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.197
U101450,2025-09-20,influencer,iOS,Metro,45+,True,2025-09-30,False,,False,Browser,0.538
U101451,2025-10-15,app_store,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.34
U101452,2025-10-15,referral,Android,Metro,18-24,True,2025-10-24,False,,True,Browser,0.348
U101453,2025-09-14,organic,iOS,Metro,18-24,True,2025-09-22,True,2025-09-25,True,Creator,0.93
U101454,2025-10-09,app_store,iOS,Metro,35-44,True,2025-10-15,False,,False,Browser,0.499
U101455,2025-09-23,organic,Android,Tier 3,25-34,True,2025-09-27,False,,True,Browser,0.623
U101456,2025-09-29,influencer,Android,Tier 1,25-34,True,2025-10-01,True,2025-10-07,True,Voter,0.44
U101457,2025-10-13,social_ads,iOS,Tier 3,25-34,True,2025-10-15,False,,False,Browser,0.364
U101458,2025-11-03,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.403
U101459,2025-09-15,influencer,iOS,Tier 2,35-44,True,2025-09-21,False,,False,Browser,0.187
U101460,2025-10-27,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.269
U101461,2025-10-15,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.532
U101462,2025-10-10,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.708
U101463,2025-09-29,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.075
U101464,2025-10-14,influencer,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.441
U101465,2025-09-16,referral,Android,Tier 3,35-44,True,2025-09-21,False,,False,Browser,0.315
U101466,2025-09-28,referral,iOS,Tier 2,18-24,True,2025-10-04,False,,False,Browser,0.107
U101467,2025-10-24,organic,Android,Tier 1,35-44,True,2025-10-28,False,,False,Browser,0.264
U101468,2025-10-16,app_store,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.05
U101469,2025-10-19,social_ads,Android,Tier 1,18-24,True,2025-10-28,False,,False,Browser,0.539
U101470,2025-11-23,social_ads,iOS,Metro,25-34,True,2025-12-04,False,,False,Browser,0.198
U101471,2025-09-27,influencer,Android,Metro,18-24,True,2025-10-11,False,,False,Browser,0.175
U101472,2025-10-21,influencer,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.397
U101473,2025-09-19,referral,Android,Metro,25-34,True,2025-09-21,False,,False,Browser,0.223
U101474,2025-11-15,referral,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.318
U101475,2025-10-02,referral,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.416
U101476,2025-10-07,social_ads,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.098
U101477,2025-09-07,referral,Android,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.461
U101478,2025-10-15,app_store,Android,Tier 2,18-24,True,2025-10-23,False,,False,Browser,0.2
U101479,2025-09-14,organic,Android,Tier 1,18-24,True,2025-09-28,False,,False,Browser,0.454
U101480,2025-11-14,influencer,iOS,Tier 1,18-24,True,2025-11-19,False,,False,Browser,0.275
U101481,2025-10-03,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.096
U101482,2025-09-18,social_ads,iOS,Metro,45+,True,2025-09-25,True,2025-09-26,True,Voter,0.07
U101483,2025-10-08,organic,Android,Tier 1,25-34,True,2025-10-21,False,,False,Browser,0.402
U101484,2025-09-25,social_ads,Web,Tier 2,25-34,True,2025-10-03,True,2025-10-04,False,Creator,0.657
U101485,2025-09-02,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.201
U101486,2025-10-07,social_ads,Web,Tier 2,45+,True,2025-10-17,False,,False,Browser,0.141
U101487,2025-09-16,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.534
U101488,2025-10-07,influencer,Web,Tier 1,45+,True,2025-10-16,True,2025-10-18,True,Creator,0.667
U101489,2025-11-08,app_store,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.39
U101490,2025-11-05,social_ads,Android,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.161
U101491,2025-11-04,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.115
U101492,2025-10-09,organic,Android,Tier 2,35-44,True,2025-10-09,True,2025-10-09,True,Creator,0.738
U101493,2025-10-07,social_ads,Android,Metro,18-24,True,2025-10-13,False,,False,Browser,0.636
U101494,2025-09-12,organic,Android,Tier 2,25-34,True,2025-09-26,True,2025-10-03,False,Voter,0.524
U101495,2025-10-17,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.032
U101496,2025-11-04,referral,iOS,Metro,25-34,True,2025-11-07,True,2025-11-12,True,Voter,0.617
U101497,2025-10-15,organic,Android,Metro,25-34,True,2025-10-15,True,2025-10-17,False,Voter,0.547
U101498,2025-11-21,referral,iOS,Tier 3,18-24,True,2025-11-27,False,,False,Browser,0.164
U101499,2025-10-08,app_store,Android,Metro,35-44,True,2025-10-22,False,,False,Browser,0.282
U101500,2025-11-03,referral,Android,Tier 3,25-34,True,2025-11-09,True,2025-11-16,False,Voter,0.505
U101501,2025-09-27,influencer,Android,Metro,18-24,True,2025-10-09,True,2025-10-16,True,Voter,0.478
U101502,2025-09-30,referral,Android,Tier 1,25-34,True,2025-10-08,False,,False,Browser,0.397
U101503,2025-09-25,app_store,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.541
U101504,2025-09-19,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.058
U101505,2025-11-07,organic,Android,Tier 1,18-24,True,2025-11-13,True,2025-11-14,True,Creator,0.932
U101506,2025-09-10,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.38
U101507,2025-09-16,social_ads,iOS,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.232
U101508,2025-11-16,social_ads,iOS,Tier 2,18-24,True,2025-11-25,True,2025-11-29,True,Voter,0.433
U101509,2025-11-02,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.666
U101510,2025-09-27,social_ads,iOS,Tier 1,25-34,True,2025-10-09,False,,False,Browser,0.289
U101511,2025-10-17,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.399
U101512,2025-10-01,social_ads,Web,Metro,35-44,True,2025-10-01,False,,False,Browser,0.124
U101513,2025-10-29,referral,Android,Metro,35-44,True,2025-11-12,True,2025-11-17,False,Creator,0.66
U101514,2025-09-22,referral,Android,Metro,35-44,True,2025-09-30,True,2025-10-01,False,Voter,0.617
U101515,2025-09-17,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.739
U101516,2025-09-29,social_ads,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.568
U101517,2025-11-08,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.371
U101518,2025-09-11,referral,iOS,Metro,18-24,True,2025-09-12,True,2025-09-18,True,Creator,0.776
U101519,2025-10-28,influencer,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.526
U101520,2025-10-03,social_ads,Android,Tier 1,18-24,True,2025-10-03,True,2025-10-04,True,Creator,0.748
U101521,2025-09-23,influencer,iOS,Tier 1,25-34,True,2025-10-04,True,2025-10-06,False,Voter,0.438
U101522,2025-11-07,app_store,iOS,Tier 2,18-24,True,2025-11-18,False,,True,Browser,0.351
U101523,2025-09-16,referral,Web,Tier 1,18-24,True,2025-09-16,True,2025-09-20,True,Creator,0.727
U101524,2025-10-23,social_ads,Android,Tier 1,18-24,True,2025-11-04,False,,False,Browser,0.569
U101525,2025-11-09,referral,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.116
U101526,2025-10-15,organic,iOS,Tier 1,18-24,True,2025-10-15,True,2025-10-17,True,Voter,0.547
U101527,2025-11-22,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.334
U101528,2025-09-15,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.507
U101529,2025-09-19,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.52
U101530,2025-10-20,app_store,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.156
U101531,2025-11-02,referral,iOS,Tier 3,45+,True,2025-11-03,True,2025-11-03,True,Creator,0.796
U101532,2025-11-13,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.493
U101533,2025-11-14,referral,Android,Metro,18-24,True,2025-11-18,True,2025-11-24,False,Voter,0.458
U101534,2025-10-21,referral,Android,Tier 2,35-44,True,2025-11-03,False,,False,Browser,0.222
U101535,2025-11-05,social_ads,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.321
U101536,2025-09-09,app_store,Android,Tier 1,18-24,True,2025-09-18,True,2025-09-23,True,Creator,0.666
U101537,2025-09-18,referral,Android,Tier 2,45+,True,2025-09-21,False,,False,Browser,0.408
U101538,2025-09-11,referral,Web,Tier 1,35-44,True,2025-09-20,False,,False,Browser,0.816
U101539,2025-10-11,social_ads,Android,Tier 1,35-44,True,2025-10-15,False,,False,Browser,0.325
U101540,2025-10-15,social_ads,iOS,Tier 2,18-24,True,2025-10-21,True,2025-10-22,False,Voter,0.122
U101541,2025-09-15,social_ads,iOS,Tier 3,25-34,True,2025-09-17,False,,False,Browser,0.447
U101542,2025-10-21,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.444
U101543,2025-10-02,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.166
U101544,2025-10-07,referral,Web,Tier 2,18-24,True,2025-10-13,False,,False,Browser,0.101
U101545,2025-10-18,social_ads,Android,Metro,18-24,True,2025-10-24,False,,False,Browser,0.115
U101546,2025-10-09,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.366
U101547,2025-10-07,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.372
U101548,2025-09-09,referral,iOS,Metro,25-34,True,2025-09-10,True,2025-09-11,True,Voter,0.478
U101549,2025-09-13,social_ads,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.13
U101550,2025-09-08,organic,Android,Tier 3,45+,False,,False,,False,Dropped (no onboarding),0.458
U101551,2025-09-20,social_ads,Android,Tier 2,45+,True,2025-09-23,False,,True,Browser,0.08
U101552,2025-11-02,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.265
U101553,2025-09-22,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.411
U101554,2025-09-30,referral,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.57
U101555,2025-10-16,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.105
U101556,2025-10-06,social_ads,iOS,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.351
U101557,2025-09-25,organic,iOS,Tier 1,45+,True,2025-09-26,True,2025-09-30,True,Voter,0.268
U101558,2025-10-15,organic,iOS,Tier 2,18-24,True,2025-10-26,True,2025-10-27,False,Voter,0.222
U101559,2025-10-14,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.196
U101560,2025-10-26,organic,Android,Tier 2,18-24,True,2025-10-30,True,2025-11-01,False,Voter,0.464
U101561,2025-09-25,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.311
U101562,2025-10-04,referral,iOS,Tier 1,25-34,True,2025-10-13,True,2025-10-18,False,Voter,0.49
U101563,2025-10-02,referral,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.483
U101564,2025-09-20,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.507
U101565,2025-09-05,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.345
U101566,2025-09-18,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.449
U101567,2025-10-23,app_store,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.468
U101568,2025-09-11,referral,Android,Metro,35-44,True,2025-09-23,True,2025-09-25,False,Voter,0.474
U101569,2025-10-14,social_ads,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.482
U101570,2025-10-04,app_store,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.313
U101571,2025-11-03,organic,Android,Metro,25-34,True,2025-11-05,True,2025-11-10,True,Voter,0.401
U101572,2025-09-27,social_ads,Web,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.023
U101573,2025-09-24,app_store,Android,Metro,25-34,True,2025-09-27,False,,False,Browser,0.194
U101574,2025-09-15,influencer,Android,Tier 1,45+,True,2025-09-15,False,,False,Browser,0.19
U101575,2025-10-12,organic,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.483
U101576,2025-10-17,app_store,Android,Tier 2,18-24,True,2025-10-17,False,,False,Browser,0.427
U101577,2025-10-05,referral,Android,Tier 3,18-24,True,2025-10-13,False,,False,Browser,0.65
U101578,2025-10-13,influencer,Android,Metro,25-34,True,2025-10-15,False,,False,Browser,0.49
U101579,2025-10-18,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.426
U101580,2025-10-05,influencer,Android,Metro,18-24,True,2025-10-06,False,,False,Browser,0.429
U101581,2025-10-07,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.346
U101582,2025-10-20,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.231
U101583,2025-10-09,organic,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.114
U101584,2025-11-22,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.337
U101585,2025-11-09,organic,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.668
U101586,2025-10-11,referral,Android,Metro,18-24,True,2025-10-18,True,2025-10-19,False,Voter,0.543
U101587,2025-09-09,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.438
U101588,2025-10-12,social_ads,Android,Tier 2,18-24,True,2025-10-26,True,2025-11-01,True,Creator,0.667
U101589,2025-10-26,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.426
U101590,2025-09-15,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.335
U101591,2025-10-16,social_ads,iOS,Tier 1,18-24,True,2025-10-25,False,,True,Browser,0.534
U101592,2025-10-04,app_store,Android,Metro,18-24,True,2025-10-17,True,2025-10-19,True,Voter,0.303
U101593,2025-11-24,social_ads,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.19
U101594,2025-09-24,app_store,Android,Tier 2,35-44,True,2025-10-05,False,,False,Browser,0.309
U101595,2025-11-10,social_ads,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.18
U101596,2025-09-28,app_store,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.487
U101597,2025-10-11,organic,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.122
U101598,2025-10-01,referral,iOS,Tier 1,35-44,True,2025-10-07,True,2025-10-09,False,Voter,0.531
U101599,2025-09-19,referral,Web,Tier 3,18-24,True,2025-10-02,True,2025-10-06,True,Voter,0.563
U101600,2025-09-19,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.487
U101601,2025-10-01,social_ads,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.546
U101602,2025-10-16,app_store,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.474
U101603,2025-11-01,social_ads,Android,Tier 2,18-24,True,2025-11-02,True,2025-11-05,True,Voter,0.127
U101604,2025-09-29,app_store,iOS,Metro,18-24,True,2025-10-02,True,2025-10-04,True,Creator,0.64
U101605,2025-11-02,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.276
U101606,2025-11-12,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.631
U101607,2025-10-15,organic,Android,Metro,18-24,True,2025-10-23,False,,False,Browser,0.415
U101608,2025-10-08,influencer,Web,Metro,35-44,True,2025-10-16,True,2025-10-16,True,Creator,0.794
U101609,2025-10-20,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.467
U101610,2025-09-13,referral,Android,Tier 3,18-24,True,2025-09-24,False,,False,Browser,0.372
U101611,2025-09-15,organic,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.163
U101612,2025-09-30,organic,Android,Tier 2,18-24,True,2025-10-02,False,,False,Browser,0.138
U101613,2025-09-25,referral,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.747
U101614,2025-10-20,referral,iOS,Tier 2,18-24,True,2025-10-31,False,,True,Browser,0.493
U101615,2025-10-04,social_ads,Android,Tier 1,18-24,True,2025-10-14,False,,False,Browser,0.274
U101616,2025-11-17,organic,Android,Tier 1,35-44,True,2025-11-30,True,2025-12-04,True,Voter,0.255
U101617,2025-09-12,social_ads,Android,Tier 2,35-44,True,2025-09-15,False,,False,Browser,0.68
U101618,2025-10-10,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.58
U101619,2025-09-28,social_ads,iOS,Tier 2,18-24,True,2025-10-10,False,,False,Browser,0.534
U101620,2025-11-01,social_ads,Android,Tier 1,25-34,True,2025-11-06,False,,False,Browser,0.133
U101621,2025-11-17,social_ads,iOS,Tier 2,45+,False,,False,,False,Dropped (no onboarding),0.152
U101622,2025-09-17,influencer,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.084
U101623,2025-09-06,app_store,Android,Tier 1,45+,True,2025-09-18,True,2025-09-23,True,Voter,0.569
U101624,2025-09-29,organic,Android,Metro,25-34,True,2025-10-06,True,2025-10-06,True,Creator,0.636
U101625,2025-10-11,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.493
U101626,2025-09-17,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.256
U101627,2025-09-28,referral,Android,Tier 2,45+,True,2025-10-06,True,2025-10-12,True,Creator,0.66
U101628,2025-09-28,referral,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.185
U101629,2025-11-01,social_ads,Android,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.298
U101630,2025-09-11,referral,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.614
U101631,2025-09-21,app_store,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.545
U101632,2025-10-07,referral,Android,Tier 1,25-34,True,2025-10-15,True,2025-10-17,True,Voter,0.289
U101633,2025-10-12,organic,Android,Metro,25-34,True,2025-10-19,False,,False,Browser,0.121
U101634,2025-11-02,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.448
U101635,2025-10-03,influencer,iOS,Metro,25-34,True,2025-10-13,True,2025-10-16,False,Voter,0.424
U101636,2025-09-28,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.288
U101637,2025-09-11,social_ads,Android,Metro,25-34,True,2025-09-20,False,,False,Browser,0.155
U101638,2025-10-08,organic,Android,Tier 1,35-44,True,2025-10-14,True,2025-10-16,True,Voter,0.298
U101639,2025-09-26,organic,iOS,Metro,18-24,True,2025-09-27,False,,False,Browser,0.354
U101640,2025-09-17,social_ads,Android,Metro,25-34,True,2025-09-30,True,2025-10-03,False,Voter,0.363
U101641,2025-09-24,referral,iOS,Metro,25-34,True,2025-09-24,True,2025-09-26,True,Creator,0.76
U101642,2025-09-18,referral,iOS,Metro,35-44,True,2025-10-02,False,,False,Browser,0.492
U101643,2025-09-18,influencer,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.081
