user_id,waitlist_signup_date,acquisition_channel,device,region,age_group,onboarding_completed,onboarding_date,first_opinion_posted,first_post_date,active_week_1,user_segment,engagement_propensity,predicted_retention_prob,cluster_label
U101705,2025-10-29,organic,iOS,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.75,,Did not activate
U101706,2025-10-13,influencer,iOS,Tier 2,25-34,True,2025-10-27,True,2025-10-29,False,Voter,0.559,0.454,Active voters
U101707,2025-09-27,referral,iOS,Metro,18-24,True,2025-10-04,True,2025-10-06,False,Creator,0.748,0.41,Power creators
U101708,2025-09-10,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.234,,Did not activate
U101709,2025-09-19,social_ads,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.198,,Did not activate
U101710,2025-09-25,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.364,,Did not activate
U101711,2025-10-03,referral,Android,Tier 1,25-34,True,2025-10-13,True,2025-10-17,True,Voter,0.284,0.43,Active voters
U101712,2025-10-06,influencer,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.381,,Did not activate
U101713,2025-09-17,organic,iOS,Metro,35-44,True,2025-09-30,False,,False,Browser,0.709,0.308,Low-touch browsers
U101714,2025-10-08,organic,Web,Metro,45+,True,2025-10-15,False,,False,Browser,0.271,0.286,Low-touch browsers
U101715,2025-09-10,app_store,Android,Metro,18-24,True,2025-09-21,False,,False,Browser,0.332,0.31,Low-touch browsers
U101716,2025-09-16,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.539,,Did not activate
U101717,2025-10-03,social_ads,iOS,Tier 1,18-24,True,2025-10-11,False,,True,Browser,0.47,0.421,Casual dippers
U101718,2025-09-20,influencer,Web,Metro,35-44,True,2025-09-29,False,,False,Browser,0.755,0.236,Casual dippers
U101719,2025-09-10,app_store,iOS,Metro,18-24,True,2025-09-20,True,2025-09-24,True,Voter,0.495,0.461,Active voters
U101720,2025-11-10,organic,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.266,,Did not activate
U101721,2025-10-18,organic,iOS,Tier 1,35-44,True,2025-10-31,True,2025-10-31,True,Voter,0.373,0.378,Power creators
U101722,2025-09-24,influencer,iOS,Tier 1,18-24,True,2025-10-05,False,,False,Browser,0.254,0.419,Low-touch browsers
U101723,2025-10-18,app_store,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.39,,Did not activate
U101724,2025-10-20,social_ads,iOS,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.347,,Did not activate
U101725,2025-10-08,referral,Android,Metro,18-24,True,2025-10-08,True,2025-10-08,False,Voter,0.233,0.864,Active voters
U101726,2025-11-12,influencer,Web,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.308,,Did not activate
U101727,2025-09-17,app_store,Android,Tier 2,25-34,True,2025-09-21,True,2025-09-27,False,Voter,0.167,0.355,Casual dippers
U101728,2025-09-30,referral,Web,Metro,18-24,True,2025-10-12,True,2025-10-14,True,Voter,0.405,0.384,Active voters
U101729,2025-11-02,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.63,,Did not activate
U101730,2025-09-23,organic,iOS,Tier 1,25-34,True,2025-09-23,True,2025-09-28,False,Voter,0.39,0.381,Casual dippers
U101731,2025-11-07,social_ads,Android,Tier 1,25-34,True,2025-11-21,True,2025-11-25,True,Voter,0.552,0.836,Active voters
U101732,2025-10-02,influencer,Android,Tier 2,18-24,True,2025-10-08,True,2025-10-08,False,Creator,0.661,0.432,Active voters
U101733,2025-10-02,referral,Web,Tier 1,25-34,True,2025-10-13,True,2025-10-13,False,Voter,0.37,0.714,Active voters
U101734,2025-09-23,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.352,,Did not activate
U101735,2025-09-30,referral,Android,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.368,,Did not activate
U101736,2025-09-17,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.117,,Did not activate
U101737,2025-10-23,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.207,,Did not activate
U101738,2025-10-29,influencer,Android,Tier 3,35-44,True,2025-11-05,True,2025-11-06,True,Voter,0.513,0.312,Active voters
U101739,2025-09-27,organic,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.212,,Did not activate
U101740,2025-11-11,influencer,Android,Metro,18-24,True,2025-11-12,True,2025-11-16,True,Voter,0.391,0.45,Active voters
U101741,2025-10-20,influencer,Android,Tier 1,35-44,True,2025-10-31,True,2025-11-05,True,Voter,0.459,0.595,Active voters
U101742,2025-09-04,app_store,iOS,Tier 3,18-24,True,2025-09-10,False,,False,Browser,0.482,0.373,Casual dippers
U101743,2025-10-03,app_store,iOS,Tier 1,18-24,True,2025-10-06,True,2025-10-11,True,Voter,0.545,0.338,Active voters
U101744,2025-11-08,organic,Android,Metro,25-34,True,2025-11-11,True,2025-11-11,True,Voter,0.367,0.467,Active voters
U101745,2025-09-24,app_store,Android,Tier 3,25-34,True,2025-10-01,False,,False,Browser,0.504,0.514,Low-touch browsers
U101746,2025-09-07,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.159,,Did not activate
U101747,2025-11-04,app_store,Android,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.15,,Did not activate
U101748,2025-10-05,organic,Android,Tier 1,18-24,True,2025-10-06,False,,True,Browser,0.276,0.426,Low-touch browsers
U101749,2025-10-09,influencer,Web,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.515,,Did not activate
U101750,2025-09-09,influencer,Android,Tier 3,35-44,True,2025-09-20,False,,False,Browser,0.492,0.307,Low-touch browsers
U101751,2025-10-20,social_ads,Android,Metro,18-24,True,2025-10-28,True,2025-10-30,True,Voter,0.255,0.446,Active voters
U101752,2025-09-26,social_ads,Web,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.44,,Did not activate
U101753,2025-10-01,social_ads,Android,Tier 1,25-34,True,2025-10-02,True,2025-10-05,True,Voter,0.423,0.604,Power creators
U101754,2025-11-20,organic,Web,Tier 3,45+,True,2025-12-03,True,2025-12-04,False,Voter,0.559,0.66,Active voters
U101755,2025-09-26,app_store,Web,Tier 1,25-34,True,2025-09-30,False,,False,Browser,0.17,0.294,Low-touch browsers
U101756,2025-10-12,social_ads,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.148,,Did not activate
U101757,2025-10-16,referral,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.209,,Did not activate
U101758,2025-11-08,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.172,,Did not activate
U101759,2025-09-14,referral,Android,Tier 3,25-34,True,2025-09-21,True,2025-09-21,True,Voter,0.305,0.752,Active voters
U101760,2025-09-30,app_store,Android,Metro,25-34,True,2025-10-03,False,,False,Browser,0.14,0.269,Did not activate
U101761,2025-09-07,influencer,Android,Tier 1,35-44,True,2025-09-10,False,,False,Browser,0.628,0.255,Casual dippers
U101762,2025-09-29,referral,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.361,,Did not activate
U101763,2025-10-03,influencer,iOS,Tier 1,45+,False,,False,,False,Dropped (no onboarding),0.681,,Did not activate
U101764,2025-10-12,social_ads,Android,Metro,18-24,True,2025-10-21,True,2025-10-23,False,Voter,0.236,0.531,Active voters
U101765,2025-10-07,social_ads,Android,Metro,18-24,True,2025-10-10,True,2025-10-17,True,Creator,0.641,0.402,Active voters
U101766,2025-10-05,app_store,Android,Metro,18-24,True,2025-10-13,True,2025-10-15,False,Voter,0.581,0.53,Active voters
U101767,2025-10-30,social_ads,Android,Metro,45+,False,,False,,False,Dropped (no onboarding),0.125,,Did not activate
U101768,2025-09-24,app_store,iOS,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.529,,Did not activate
U101769,2025-09-09,social_ads,iOS,Tier 3,25-34,True,2025-09-21,False,,False,Browser,0.63,0.455,Casual dippers
U101770,2025-09-21,organic,Android,Tier 2,35-44,True,2025-09-29,True,2025-10-06,True,Creator,0.859,0.869,Power creators
U101771,2025-10-08,social_ads,Android,Metro,18-24,True,2025-10-14,False,,False,Browser,0.151,0.402,Low-touch browsers
U101772,2025-09-21,social_ads,Android,Tier 1,18-24,True,2025-10-03,False,,False,Browser,0.144,0.404,Low-touch browsers
U101773,2025-10-06,app_store,Web,Tier 1,18-24,True,2025-10-11,False,,False,Browser,0.405,0.331,Low-touch browsers
U101774,2025-09-28,influencer,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.549,,Did not activate
U101775,2025-11-04,organic,iOS,Tier 3,25-34,True,2025-11-06,True,2025-11-10,True,Voter,0.563,0.581,Active voters
U101776,2025-10-06,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.107,,Did not activate
U101777,2025-10-18,referral,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.14,,Did not activate
U101778,2025-11-04,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.187,,Did not activate
U101779,2025-09-14,organic,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.074,,Did not activate
U101780,2025-10-04,referral,iOS,Tier 3,25-34,True,2025-10-06,False,,False,Browser,0.081,0.459,Low-touch browsers
U101781,2025-10-09,social_ads,Android,Tier 2,25-34,True,2025-10-22,False,,False,Browser,0.235,0.425,Low-touch browsers
U101782,2025-10-07,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.42,,Did not activate
U101783,2025-10-15,social_ads,Web,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.305,,Did not activate
U101784,2025-09-09,influencer,Android,Metro,25-34,True,2025-09-14,False,,False,Browser,0.267,0.284,Low-touch browsers
U101785,2025-09-23,organic,Web,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.073,,Did not activate
U101786,2025-10-19,organic,Android,Metro,25-34,True,2025-10-31,True,2025-11-06,False,Creator,0.624,0.926,Active voters
U101787,2025-09-14,social_ads,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.581,,Did not activate
U101788,2025-10-29,referral,Android,Tier 1,45+,True,2025-11-07,True,2025-11-10,True,Voter,0.213,0.572,Active voters
U101789,2025-10-28,app_store,iOS,Metro,35-44,True,2025-11-05,False,,False,Browser,0.598,0.248,Casual dippers
U101790,2025-09-28,organic,iOS,Tier 1,18-24,True,2025-10-03,True,2025-10-09,True,Creator,0.718,0.641,Power creators
U101791,2025-10-09,organic,iOS,Tier 2,35-44,True,2025-10-12,True,2025-10-18,False,Voter,0.551,0.571,Active voters
U101792,2025-10-01,referral,Android,Metro,25-34,True,2025-10-13,True,2025-10-16,True,Voter,0.426,0.54,Active voters
U101793,2025-10-08,influencer,Android,Tier 2,25-34,True,2025-10-20,True,2025-10-23,True,Voter,0.505,0.902,Active voters
U101794,2025-09-13,referral,iOS,Tier 2,25-34,True,2025-09-18,False,,True,Browser,0.177,0.459,Casual dippers
U101795,2025-10-13,social_ads,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.208,,Did not activate
U101796,2025-11-08,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.236,,Did not activate
U101797,2025-10-09,organic,iOS,Tier 2,18-24,True,2025-10-22,True,2025-10-23,False,Creator,0.778,0.964,Power creators
U101798,2025-10-04,referral,iOS,Tier 1,25-34,True,2025-10-16,True,2025-10-16,False,Voter,0.218,0.591,Casual dippers
U101799,2025-10-10,social_ads,Android,Tier 1,18-24,True,2025-10-12,True,2025-10-18,True,Creator,0.766,0.913,Power creators
U101800,2025-10-10,app_store,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.696,,Did not activate
U101801,2025-11-02,app_store,Android,Tier 2,18-24,True,2025-11-07,True,2025-11-12,False,Voter,0.602,0.375,Casual dippers
U101802,2025-10-05,influencer,Android,Tier 1,25-34,True,2025-10-13,False,,False,Browser,0.723,0.407,Low-touch browsers
U101803,2025-10-06,social_ads,iOS,Tier 1,35-44,True,2025-10-07,True,2025-10-07,True,Voter,0.453,0.474,Power creators
U101804,2025-10-26,referral,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.227,,Did not activate
U101805,2025-09-19,social_ads,Android,Tier 1,18-24,True,2025-09-23,False,,False,Browser,0.086,0.416,Low-touch browsers
U101806,2025-09-28,social_ads,Android,Tier 2,25-34,True,2025-10-08,True,2025-10-08,False,Voter,0.24,0.896,Active voters
U101807,2025-09-27,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.156,,Did not activate
U101808,2025-11-07,referral,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.744,,Did not activate
U101809,2025-10-10,influencer,iOS,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.318,,Did not activate
U101810,2025-10-01,referral,Android,Tier 2,18-24,True,2025-10-02,False,,False,Browser,0.274,0.451,Casual dippers
U101811,2025-09-27,organic,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.271,,Did not activate
U101812,2025-09-26,organic,iOS,Tier 3,35-44,True,2025-10-01,True,2025-10-04,False,Creator,0.683,0.505,Active voters
U101813,2025-09-15,referral,Android,Tier 2,18-24,True,2025-09-20,False,,True,Browser,0.052,0.484,Low-touch browsers
U101814,2025-10-11,app_store,Android,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.451,,Did not activate
U101815,2025-10-08,influencer,iOS,Tier 2,18-24,True,2025-10-16,True,2025-10-17,True,Voter,0.529,0.781,Active voters
U101816,2025-09-10,app_store,Android,Metro,45+,True,2025-09-12,False,,False,Browser,0.128,0.302,Low-touch browsers
U101817,2025-11-05,influencer,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.347,,Did not activate
U101818,2025-09-26,organic,Android,Metro,25-34,True,2025-09-26,True,2025-09-27,False,Voter,0.164,0.433,Casual dippers
U101819,2025-10-19,influencer,Android,Tier 1,25-34,True,2025-11-01,True,2025-11-04,False,Voter,0.324,0.385,Active voters
U101820,2025-10-02,social_ads,Web,Metro,18-24,True,2025-10-10,True,2025-10-14,False,Voter,0.568,0.368,Active voters
U101821,2025-10-18,organic,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.312,,Did not activate
U101822,2025-09-07,app_store,Android,Tier 2,25-34,True,2025-09-21,False,,False,Browser,0.369,0.324,Low-touch browsers
U101823,2025-10-20,social_ads,Android,Metro,25-34,True,2025-10-23,False,,False,Browser,0.046,0.381,Low-touch browsers
U101824,2025-10-27,app_store,Android,Tier 1,18-24,False,,False,,False,Dropped (no onboarding),0.125,,Did not activate
U101825,2025-09-22,organic,Web,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.288,,Did not activate
U101826,2025-09-16,referral,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.1,,Did not activate
U101827,2025-10-02,influencer,iOS,Tier 3,35-44,False,,False,,False,Dropped (no onboarding),0.368,,Did not activate
U101828,2025-10-09,app_store,Android,Metro,35-44,False,,False,,False,Dropped (no onboarding),0.288,,Did not activate
U101829,2025-09-30,social_ads,Web,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.75,,Did not activate
U101830,2025-09-07,app_store,iOS,Tier 2,25-34,False,,False,,False,Dropped (no onboarding),0.144,,Did not activate
U101831,2025-09-27,referral,Android,Metro,25-34,False,,False,,False,Dropped (no onboarding),0.352,,Did not activate
U101832,2025-10-01,social_ads,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.014,,Did not activate
U101833,2025-10-07,app_store,Android,Metro,25-34,True,2025-10-21,True,2025-10-28,False,Voter,0.232,0.38,Casual dippers
U101834,2025-10-14,social_ads,iOS,Tier 1,18-24,True,2025-10-14,True,2025-10-17,False,Voter,0.579,0.664,Active voters
U101835,2025-10-22,social_ads,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.265,,Did not activate
U101836,2025-11-13,influencer,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.483,,Did not activate
U101837,2025-10-11,app_store,iOS,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.379,,Did not activate
U101838,2025-10-28,app_store,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.188,,Did not activate
U101839,2025-09-20,organic,Android,Tier 2,35-44,True,2025-09-24,False,,False,Browser,0.283,0.332,Did not activate
U101840,2025-09-15,influencer,Android,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.202,,Did not activate
U101841,2025-11-07,referral,Android,Tier 3,25-34,False,,False,,False,Dropped (no onboarding),0.197,,Did not activate
U101842,2025-09-19,referral,Android,Tier 3,18-24,True,2025-09-30,True,2025-09-30,True,Voter,0.128,0.611,Casual dippers
U101843,2025-10-18,app_store,iOS,Tier 2,25-34,True,2025-10-29,True,2025-11-04,False,Voter,0.499,0.588,Casual dippers
U101844,2025-09-03,organic,iOS,Tier 1,25-34,False,,False,,False,Dropped (no onboarding),0.71,,Did not activate
U101845,2025-11-02,app_store,Web,Tier 2,45+,True,2025-11-04,False,,True,Browser,0.657,0.301,Casual dippers
U101846,2025-09-09,influencer,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.158,,Did not activate
U101847,2025-10-28,social_ads,iOS,Tier 2,18-24,False,,False,,False,Dropped (no onboarding),0.475,,Did not activate
U101848,2025-10-12,app_store,Android,Metro,18-24,False,,False,,False,Dropped (no onboarding),0.504,,Did not activate
U101849,2025-10-23,social_ads,Android,Metro,25-34,True,2025-11-02,False,,False,Browser,0.45,0.691,Casual dippers
U101850,2025-10-08,influencer,Web,Tier 2,35-44,False,,False,,False,Dropped (no onboarding),0.507,,Did not activate
U101851,2025-10-22,social_ads,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.355,,Did not activate
U101852,2025-09-27,organic,Web,Metro,45+,True,2025-10-06,True,2025-10-06,True,Voter,0.387,0.375,Power creators
U101853,2025-10-22,social_ads,iOS,Tier 3,18-24,True,2025-10-25,True,2025-10-25,False,Voter,0.371,0.774,Casual dippers
U101854,2025-11-12,influencer,Android,Metro,35-44,True,2025-11-21,True,2025-11-24,True,Voter,0.212,0.453,Active voters
U101855,2025-10-22,organic,Android,Tier 1,25-34,True,2025-11-05,False,,False,Browser,0.186,0.351,Low-touch browsers
U101856,2025-09-23,app_store,Android,Tier 3,35-44,True,2025-09-27,True,2025-09-30,False,Creator,0.675,0.469,Active voters
U101857,2025-10-29,influencer,iOS,Tier 3,25-34,True,2025-11-05,False,,False,Browser,0.364,0.357,Casual dippers
U101858,2025-09-19,organic,Web,Tier 1,25-34,True,2025-09-23,False,,False,Browser,0.619,0.336,Casual dippers
U101859,2025-09-17,organic,iOS,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.218,,Did not activate
U101860,2025-10-06,referral,Android,Tier 2,18-24,True,2025-10-06,False,,True,Browser,0.749,0.49,Casual dippers
U101861,2025-10-05,social_ads,Android,Tier 3,35-44,True,2025-10-10,False,,False,Browser,0.608,0.406,Casual dippers
U101862,2025-10-13,app_store,Android,Tier 3,18-24,False,,False,,False,Dropped (no onboarding),0.466,,Did not activate
U101863,2025-10-12,referral,Android,Tier 1,35-44,False,,False,,False,Dropped (no onboarding),0.353,,Did not activate
